full_date,date,weekday,time,mood,activities,note
2020-06-14,14 de junho,domingo,20:00,neutro,"meu quarto | na cama | com ela","mano me senti bem merda por 1h pq ela tava me tratando que nem lixo não sei pq tlgd, fiquei doido e fiquei de frufru e ela me tratou mal tlgd tiltei e chatiei, definitivamente eu fui maltratado"
2020-06-14,14 de junho,domingo,16:19,bem,"meu quarto | ouvindo música | designing | descanso","tá explicado nessa porra agr pq eu fui tão mal produtivo nessa porra, meu deus do céu que merdaz eu fiquei 3h e não fiz literlamenre NADA além de.um.mockup EU PRECISO MELJORSR MINHA PRODUTIVIDADE, tenho que meter aquele pike la que eu tava hj no notion arrastando o nome das pizzarias tlgd graças a deus eu tenho saúde  eh que o baixo na caixa em interessante"
2020-06-13,13 de junho,sábado,19:30,bem,"meu quarto | ouvindo música | boa refeição | amigos | droga | descanso | família | THC","sai com benitada trem bala fumei um fininho voltei pra casa chapado, tomei um banho com paranóia de minha mãe ficar puta cmg por causa do som no banheiro, aí dps vim pro meu quarto doidão e vi a importância da alexa, ela ajuda o chapado a ficar organizado. Agora posso ficar mec pra poder fumar maconha a vontade nos fim de semana, eu acho que eu consigo fazer isso, se eu conseguir fazer isso acho que já tô entrando na minha fase adulta. Esse definitivamente eh um OBEJTIVO, comprar um vapezinho se eu estiver me estreessando MT com o trabalho  aí dps sentei com a família pra trocar ideia e comer batata e hamburguer pika das galáxias eh isso"
2020-06-13,13 de junho,sábado,16:32,radiante,"","feliz pra caralho com minha caixa, o que eu tô fazendo aqui de trabalho, eu sei que eu faço que faço tá muito lindo pita que pariu eu tenho talento pra essa porra eu isso"
2020-06-12,12 de junho,sexta-feira,17:36,bem,"meu quarto | ouvindo música | dançando | na cama | sofá | clima fino | descanso","meu quarto virou um ambiente extremamente confortável hj bem, adoro quando fica bem organizado dá prazer de ficar sentado no sofá"
2020-06-12,12 de junho,sexta-feira,10:37,neutro,"","na fila, ouvi quase minha playlist inteira de trap Nessa porea"
2020-06-12,12 de junho,sexta-feira,00:37,bem,"meu quarto | ouvindo música | estudando | punheta | vídeo/live | descanso","trem bala escutando sidoka música boa e vendo Live do Kimura, espero de verdade nessa porra arrumar a porra toda e ter dinheiro pra caralho"
2020-06-11,11 de junho,quinta-feira,20:00,bem,"meu quarto | ouvindo música | sofá | descanso","trem demais e feliz pra caralho pq ela amou e chorou os caralho, mano isso vai dar muito certo eu levo essa gostosa longe pprt"
2020-06-11,11 de junho,quinta-feira,17:30,neutro,"busão","me despedi e fiquei bem ruinzinho tlgd fiquei tristonho por ter que meter o pé"
2020-06-11,11 de junho,quinta-feira,16:53,bem,"praia/piscina | cafuné | beijar | clima fino | descanso | com ela","ficandinho gostosinho com ela na praia e vendinho a cartinha muito gostosa amo aquela perfeita nosso momento, só uma pena que eu não fui sexualmente saciado, pq ela não queria me beijar nem um pouco ai me senti meio tchola"
2020-06-11,11 de junho,quinta-feira,01:58,apaixonado,"","mani ela eh a mulher mais linda fofa perfeita do mundo fodasse cara eh isso oq eu penso estou batendo aqui vendo vídeo dela melhor coisa do dia eh faSer isso meu deus eh perfeito eu amo tanto caralho acho que isso sustenta relacionamento"
2020-06-10,10 de junho,quarta-feira,20:00,apaixonado,"meu quarto | punheta | call | na cama | descanso | com ela","cara perfeita eu amo essa filha da puta batendo uma e vendo a cara dela perfeita maravilhosa e temrinu com um eu te amo aff eu gosto tanto dessa mulher Giovana quero eh casa mank"
2020-06-09,9 de junho,terça-feira,20:00,bem,"","brabao eh isso esse dia aí foi sla"
2020-06-08,8 de junho,segunda-feira,16:07,radiante,"terraço | call | clima fino | descanso | com ela","falando com ela no terraço e me sentindo pika e engraçado e perfeitoh, meu relacionamento eh perfeito fodasse tlgd"
2020-06-07,7 de junho,domingo,15:07,radiante,"clima fino | descanso | família | viagem/passeio","passeando de carro dia extremamente lindo nessa porra ouvindo reaggezada"
2020-06-06,6 de junho,sábado,21:59,bem,"","tô melhor já terminei o que deveria e tô melhor, pq sei que tá tudo bem"
2020-06-06,6 de junho,sábado,15:02,neutro,"","cara falei uma merda e desconfiei dela mano e agr vou esperar ela responder e tentar ficar melhor pq vai dar tudo certo eu amo Giovana Sakashita"
2020-06-05,5 de junho,sexta-feira,17:21,radiante,"terraço | call | clima fino | descanso","com minha mana maninha mayara contando meus planos vendo por do sol lindo no terraço bem feliz"
2020-06-05,5 de junho,sexta-feira,16:03,radiante,"","as coisas estão indo dar bastante bom pra mim, preciso comprar a caixa jbl e cabo a vaidade, eu preciso de um aparelho de som e umas paradas no PC, dependendo nem atualizo ele, pra juntar pra viagem que eu quero fazer com ela"
2020-06-05,5 de junho,sexta-feira,05:48,apaixonado,"meu quarto | punheta | na cama | descanso","descobri a punehta fofa e gostosa que eh muito boa que eu fico todo apaixonado muito aí meu deus eu acho que meus sentimentos por ela ficam 100% mais"
2020-06-04,4 de junho,quinta-feira,15:46,bem,"meu quarto | ouvindo música | boa refeição | dançando | designing | vídeo/live | amigos | na cama | descanso | com ela","fiz umas parada no illustrator e to escrevendo a cartinha dela e eh foda pq eu tenho que dar atenção pra gostosinha e escrever pra ela e ela nem faz a mínima ideia do que tá acontecendo"
2020-06-04,4 de junho,quinta-feira,04:00,bem,"designing","vem cá seu cu de porra  terminando e postando meu projeto no behance"
2020-06-03,3 de junho,quarta-feira,21:17,bem,"filme/série | droga | descanso | com ela | Comestível THC","amo que amo assistindo gente grande"
2020-06-03,3 de junho,quarta-feira,01:14,bem,"meu quarto | ouvindo música | estudando | designing","mano acabei de ter uma porrada de ideia sensacional sobre design gráfico, e duvido muito com algum esforço, estudo e dedicação eu não consiga comprar meu computador novo"
2020-06-02,2 de junho,terça-feira,17:36,bem,"","tô trem Mec bater punhetinha nois"
2020-06-02,2 de junho,terça-feira,12:28,radiante,"clima fino | descanso","RO FEliz pra caralho clima fina tudo Mec mulher Pc bom trabalho família amo tudo jesus me abençoou  acabei de acordar aqui numa manhã de coronavirus assim amo w amo e agr tô escrevendo isso escovando os dentes  e eu preciso fazer uma lição do prime pelo menos uma por dia"
2020-06-02,2 de junho,terça-feira,02:04,bem,"","assistindo série e lembrando dela pq o dia foi foda e preciso lembra disso"
2020-06-01,1 de junho,segunda-feira,15:54,radiante,"casa dela | ouvindo música | clima fino | descanso","feliz com a vida mano feliz com a vida tô vendo ela e fodasse dia tá lindo e frio"
2020-06-01,1 de junho,segunda-feira,05:38,bem,"","mano n lembro muito do que aconteceu, e agr eu não preciso saber mostrar conhecimento mas sim passar... fodasse nas eh quero ficar no edredão ck  ela só de pensar nisso meu coração acelera"
2020-06-01,1 de junho,segunda-feira,05:24,bem,"","Madagascar meio chapadinho mas nem tanto feliz demais com o filme que eh ri vendo eh isto e estou me sentindo incomodado por usar o celular mas eu uso oq eu preciso somente e isso eu preciso tá tudo bem Marcão, mas ok ai"
2020-05-31,31 de maio,domingo,05:32,bem,"sofá | droga","assistindo Rick and Morty pouco chapado e pensando em mank eu não preciso falar do meu dinheiro pras pessoas, não falar nada que eu compro mais, não tem necessidade eu falo só prós melhores mas n me sinto confortável nem pra falar com ele"
2020-05-30,30 de maio,sábado,20:00,bem,"ouvindo música | dançando | punheta | vídeo/live | arrumar o quarto | bom papo | amigos | na cama | sofá | droga | clima fino | descanso | THC","RESUMINDO - ?? DIA:  arthir aqui em casa cansado, fumamos maconha na cerâmica de noite e andamos com luqinhas atrás de coisas pra ele e eh isso mn, voltei pra casa tava tendo festa do meu pai e comi bem o bolo pra caralho bem chapadinho e dps deitei pra fazer oq eu quiser como uma pessoa feliz faz"
2020-05-29,29 de maio,sexta-feira,02:57,bem,"meu quarto | ouvindo música | boa refeição | dançando | surfando na web | designing | punheta | jogando | filme/série | call | arrumar o quarto | bom papo | amigos | na cama | sofá | no chão | droga | clima fino | descanso","RESUMINDO - ?? DIA:  acordei tomei bom dia dela trem demais isso já e necessário pra eu acordar bemkkkkkkk, aí tipo não sei oq eu fiz, mas eu fiquei de tarde dando o cu nem lembro, mas liguei pra ela vídeo chamada aí dps abandonei elazinha e fiquei de gastaçao com Arthur, fumei um baseado lá na C e vim pra cá, não fiquei nem um poko chapado  e o dia tava lindo pra caralho, mano eu preciso escrever o que eu estou sentindo além de ser só um reportador de humor tlgd preciso usar vc como um diário de verdade desculpa, tô kinda que faltando, mas tá tudo bem."
2020-05-28,28 de maio,quinta-feira,19:59,bem,"meu quarto | na cama | sofá | clima fino","tipo sla eu sinti nesse dia que eu não tava satisfeito e 100% completo acho estranho sla, mas eu tinha tudo que eu quero tlgd"
2020-05-28,28 de maio,quinta-feira,16:00,apaixonado,"punheta | call | sofá | com ela | autoestima alta","no sofá de cabelo cortado muito gostoso me mostrando pra ela e vendo aquele rabão dela que eu amo tanto"
2020-05-28,28 de maio,quinta-feira,15:37,bem,"barbeiro | autoestima alta","finalmente, tô me se rindo lindo demais ok, mais que era"
2020-05-27,27 de maio,quarta-feira,23:59,apaixonado,"","na cama todo apaixonadinhoh batendo uma"
2020-05-27,27 de maio,quarta-feira,16:01,bem,"","tô bem tô ok, tô mec, poderia estar melhor porém foda tô aqui no quarto da minha mãe dps de depressão kk"
2020-05-27,27 de maio,quarta-feira,13:01,neutro,"","mano fudidao na cama só nao tava tão pior que eu sabia que eu tava errado em querer sair de casa"
2020-05-27,27 de maio,quarta-feira,01:51,bem,"","sem pressão no meu cu de ter que fazer as coisas pq já tô acabando"
2020-05-26,26 de maio,terça-feira,03:01,bem,"","mano esss dia eu tava bem como qualquer outro, sinto que estou perdendo algumas coisas e dias pelo meu desleixo com o diário, seria interessante reportar tudo que eu fiz no dia que saco, desculpa maninho"
2020-05-25,25 de maio,segunda-feira,16:07,neutro,"","ta ruim demais isso aqui deitado fazendo porra nenhuma pensando nela e na decepção de não ver ela"
2020-05-25,25 de maio,segunda-feira,06:58,radiante,"dançando","caralho essa música me levantou vai dar tudo certo"
2020-05-25,25 de maio,segunda-feira,03:39,sono,"","tá foda tá ruim quero morrer e receber meu dinheiro"
2020-05-24,24 de maio,domingo,16:33,neutro,"","horrível tenho que entregar e nada tá dando certo e tá chuvoso e amanhã vai ficar tbm horrível"
2020-05-23,23 de maio,sábado,12:07,neutro,"","mano não gostou da porra da logo meu deus do céu vou cometer eh Suicídios"
2020-05-23,23 de maio,sábado,01:02,bem,"","acabei de cheirar ritalina tomara que dê 🌊"
2020-05-22,22 de maio,sexta-feira,04:15,neutro,"","resto do dia foi horrível, por motivos de desespero. ela não falava cmg e além disso o cara não gostou e pediu pra fazer umas parada nada haver tlgd. eu fico muito????? mas mandei agr uma cartinha pra elefilha da puta, pra entender que aquele é o melhor logo pra a marca dele."
2020-05-21,21 de maio,quinta-feira,14:00,radiante,"meu quarto | punheta | call | arrumar o quarto | com ela","muito bom ficar me amostrando e conversandinho com ela tlgd, tava tudo perfeito ali....estava feliz com amor da minha vida todinha... aí teve uma parte que meu pau não subia aí eu fiquei meio pior mas eu tinha ela ainda"
2020-05-20,20 de maio,quarta-feira,14:08,bem,"meu quarto | ouvindo música | designing | perdendo forte","tá tudo bem Marcão não existe preocupação, vc ganhou dinheiro tá tudo Mec....vai trabalhar tá rindo dentro de casa vc tá ótimo vamo trabalhar com oq vc gosta seu merda"
2020-05-20,20 de maio,quarta-feira,13:04,bem,"","ela veio e mostrou peitão e só chupei MT bom ela sentando ui carakho linda Roberta e Agatha"
2020-05-19,19 de maio,terça-feira,16:08,bem,"meu quarto | ouvindo música | designing | punheta | vídeo/live | call | troca de nudes | arrumar o quarto | na cama | sofá | descanso | com ela | autoestima alta","RESUMINDO - 57° DIA:  MANO acordei esperando receber o pagamento, fiquei tirando fotinha no sol pra ela só que ela não quis me dar atenção, aí liguei pra ela de tarde e fiquei de putaria com ela gritando só que tipo eu queria ficar fofo, e ela disse que eu quase não grito com ela tlgd só puxo o saco, fiquei Tristão pprt pq eu gosto de puxar o saco dela tlgd sla esse sou eu aí fiquei com depressão.  liguei pra ela no banheiro e ficamos de vídeo chamada muito fofa lindo mostrou o peito, aí a mulher me ligou e fiquei trabalhando das 23h até umas 2h porra puta que pariu, dormi bem"
2020-05-18,18 de maio,segunda-feira,23:11,bem,"meu quarto | ouvindo música | designing | punheta | jogando | vídeo/live | bike | arrumar o quarto | bom papo | amigos | na cama | sofá | clima fino | descanso | com ela","RESUMINDO - 56° DIA:  acordei sem ela e fiquei suave demais sobre isso, acordei fui pro pc fazer coisas e preparar o contrato brabao, e fiquei deveras animado pra caralho senti uma energia EU SOU FODA ANIMAR TUDO sim amo isso tlgd impossível ninguém não gostar de mim assim  aí dps desesperei sobre o briefing, mas eu entendi bem oq é KKKKKKKKKK. Ak fui no Correios pega o bagulho de Michel que valeu 50 reais mlk Deus dms lindo amo..... voltei pra casa e meu irmão ficou de HIHIHI com essa porra de dinheiro ficou maluco pela grana e não vou dar nada pra ninguém fodasse não me importo.  Aí até aí tava tudo bem com o assunto Sakashita, aí a gnt falou nada com nada fiz vários nadas cansei fiquei kinda tchola e deitei na cama pensando nela e que amo ela de verdade e pensei em falar pra ela que a amo oq eu amo essa menina de verdade Eu amo porra te amo amor eu te amo tá minha linda perfeitaeu te amo tanto meides não posso ficar assim kkkkkkk mas eu amo elazinha tudo pra mim amor da minha vida toda daria tudo pra um abraço dela age.  aí surto fiquei no snapchat com ela falando merda eh isso o dia, gozei e cabo"
2020-05-18,18 de maio,segunda-feira,04:28,bem,"","eu vou estudar a amanhã, eu prometo Marcão  eu tô MT Black pillado com esse filme"
